invoice_id,vendor_id,invoice_number,invoice_date,due_date,payment_date,po_number,subtotal,tax_rate,tax_amount,shipping_handling,amount_paid,balance_due,total_amount,vendor_name,currency,payment_status,payment_method,payment_terms,approved_by,notes,created_at,updated_at,source_file,loaded_at
INV-D45383D0,VND-007,INV-MAPLETOY-2024-00112,2022-05-24,2022-05-24,,PO-595196,336184.73,0.21,70598.79,277.05,45153.85,361906.72,407060.57,MapleCraft Toys,CAD,overdue,credit_card,NET30,jane.smith@company.com,,2022-05-24,2022-06-06,invoices.csv,2026-02-10T22:25:28.068809
INV-C12BEDC9,VND-004,INV-AUSSPORT-2023-00633,2023-12-19,2023-12-19,,PO-651020,272957.15,0.1,27295.72,196.25,172603.39,127845.73,300449.12,Aussie Sports Gear,$,overdue,wire_transfer,NET30,,,2023-12-19,2023-12-22,invoices.csv,2026-02-10T22:25:28.068809
INV-D735EFF5,VND-004,INV-AUSSPORT-2022-00100,2022-07-19,2022-07-19,,PO-974031,124224.95000000001,0.05,6211.25,0.0,36399.44,94036.76,130436.2,Aussie Sports Gear,AUD,disputed,check,NET30,,,2022-07-19,2022-09-01,invoices.csv,2026-02-10T22:25:28.068809
INV-4EC1493C,VND-007,INV-MAPLETOY-2024-00618,2024-09-28,2024-09-28,2024-11-14,PO-521947,203225.82,0.2,40645.16,0.0,243870.98,0.0,243870.98,MapleCraft Toys,CAD,paid,ach,NET30,john.doe@company.com,,2024-09-28,2024-10-30,invoices.csv,2026-02-10T22:25:28.068809
INV-7511DE82,VND-002,INV-GLOBGAD-2022-00590,2022-09-13,2022-09-13,,PO-355741,76095.43,0.05,3804.77,0.0,30466.17,49434.03,79900.2,Global Gadgets Ltd,USD,overdue,wire_transfer,NET45,john.doe@company.com,,2022-09-13,2022-10-17,invoices.csv,2026-02-10T22:25:28.068809
INV-B00595E9,VND-008,INV-BEAUTYBL-2023-00169,2024-02-29,2024-02-29,2024-04-02,PO-495533,287039.24,0.1,28703.92,0.0,306286.22,0.0,306286.22,BeautyBliss Cosmetics,EUR,paid,check,NET30,procurement@company.com,,2024-02-29,2024-03-27,invoices.csv,2026-02-10T22:25:28.068809
INV-86A92BD6,VND-003,INV-NORDHOME-2023-00274,2022-07-02,2022-02-07,,PO-827034,565731.3500000001,0.0,0.0,490.43,0.0,566221.78,566221.78,Nordic Home Essentials,EUR,pending,,NET30,procurement@company.com,,2022-07-02,2022-08-11,invoices.csv,2026-02-10T22:25:28.068809
INV-05C77127,VND-006,INV-BOOKWRLD-2023-00672,2023-08-02,2023-08-02,,PO-742583,223576.82,0.0,0.0,141.21,597.71,223120.32,223718.03,BookWorld Publishing,GBP,disputed,wire_transfer,NET15,procurement@company.com,,2023-08-02,2023-09-19,invoices.csv,2026-02-10T22:25:28.068809
INV-87947A06,VND-008,INV-GLOBGAD-2024-00017,2022-01-22,2022-01-22,,PO-191729,181694.83000000002,0.21,38155.91,300.1,69221.58,150929.26,220150.84,BeautyBliss Cosmetics,EUR,disputed,credit_card,NET30,,,2022-01-22,2022-02-05,invoices.csv,2026-02-10T22:25:28.068809
INV-3918DB7F,VND-001,INV-TECHFLOW-2023-00494,2024-09-10,2024-09-10,,PO-581942,98165.20000000001,0.1,9816.52,262.84,1765.34,106479.22,108244.56,TechFlow Electronics,USD,overdue,credit_card,NET30,,,2024-09-10,2024-09-21,invoices.csv,2026-02-10T22:25:28.068809
INV-D261FB85,VND-002,INV-GLOBGAD-2022-00706,2023-03-13,2023-03-13,,PO-708052,493149.93000000005,0.07,34520.5,0.0,402822.28,124848.15,527670.43,Global Gadgets Ltd,USD,disputed,wire_transfer,NET45,jane.smith@company.com,,2023-03-13,2023-03-28,invoices.csv,2026-02-10T22:25:28.068809
INV-481B6051,VND-008,INV-BEAUTYBL-2024-00334,2023-08-01,2023-01-08,,PO-925019,609276.7,0.2,121855.34,215.07,0.0,731347.11,731347.11,BeautyBliss Cosmetics,EUR,pending,,NET30,john.doe@company.com,,2023-08-01,2023-09-15,invoices.csv,2026-02-10T22:25:28.068809
INV-6B10FFFC,VND-008,INV-BEAUTYBL-2024-00581,2022-03-28,2022-03-28,,PO-537702,429915.52,0.05,21495.78,7.71,203099.26,248319.75,451419.01,BeautyBliss Cosmetics,EUR,disputed,wire_transfer,NET30,,Bulk discount applied,2022-03-28,2022-04-02,invoices.csv,2026-02-10T22:25:28.068809
INV-ED930431,VND-007,INV-MAPLETOY-2022-00329,2023-02-27,2023-02-27,,,393611.12999999995,0.21,82658.34,45.35,91146.39,385168.43,476314.82,MapleCraft Toys,CAD,overdue,,NET30,john.doe@company.com,,2023-02-27,2023-04-14,invoices.csv,2026-02-10T22:25:28.068809
INV-53DF3946,VND-001,INV-TECHFLOW-2024-00207,2023-01-29,2023-01-29,,PO-883454,14657.13,0.07,1026.0,0.0,0.0,15683.13,15683.13,TechFlow Electronics,USD,pending,wire_transfer,NET30,,,2023-01-29,2023-02-20,invoices.csv,2026-02-10T22:25:28.068809
INV-D6BC6E1F,VND-004,INV-AUSSPORT-2022-00514,2023-06-15,2023-06-15,2023-08-11,PO-296794,51621.18,0.21,10840.45,0.0,25274.3,37187.33,62461.63,Aussie Sports Gear,GBP,partial,,NET30,procurement@company.com,,2023-06-15,2023-06-27,invoices.csv,2026-02-10T22:25:28.068809
INV-67A772CC,VND-002,INV-GLOBGAD-2024-00084,2023-07-23,2023-07-23,,PO-359936,231253.15000000002,0.2,46250.63,215.71,0.0,277719.49,277719.49,Global Gadgets Ltd,USD,pending,wire_transfer,NET45,,,2023-07-23,2023-09-12,invoices.csv,2026-02-10T22:25:28.068809
INV-F4EAC7B5,VND-001,INV-TECHFLOW-2024-00291,2022-11-29,2022-11-29,2023-01-03,PO-794882,61976.46,0.0,0.0,0.0,61976.46,0.0,61976.46,TechFlow Electronics,USD,paid,credit_card,NET30,jane.smith@company.com,Price negotiated,2022-11-29,2023-01-04,invoices.csv,2026-02-10T22:25:28.068809
INV-F5F2672F,VND-008,INV-BEAUTYBL-2023-00707,2024-05-11,2024-11-05,2024-06-22,PO-533205,354425.0299999999,0.1,35442.5,488.66,390356.19,0.0,390356.19,BeautyBliss Cosmetics,EUR,paid,credit_card,NET30,john.doe@company.com,,2024-05-11,2024-06-13,invoices.csv,2026-02-10T22:25:28.068809
INV-60B174EC,VND-007,INV-MAPLETOY-2022-00093,2022-12-09,2022-09-12,,PO-558445,133218.27,0.07,9325.28,0.0,65980.42,76563.13,142543.55,MapleCraft Toys,CAD,disputed,ach,NET30,procurement@company.com,,2022-12-09,2022-12-23,invoices.csv,2026-02-10T22:25:28.068809
INV-ED0B1CC5,VND-003,INV-NORDHOME-2022-00381,2023-10-19,2023-10-19,2023-10-26,PO-476560,299739.16000000003,0.21,62945.22,7.26,362691.64,0.0,362691.64,Nordic Home Essentials,EUR,paid,,NET30,,,2023-10-19,2023-10-31,invoices.csv,2026-02-10T22:25:28.068809
INV-ECAE9DC7,VND-008,INV-BEAUTYBL-2022-00287,2022-10-27,2022-10-27,,PO-423151,120454.93,0.2,24090.99,288.47,0.0,144834.39,144834.39,BeautyBliss Cosmetics,EUR,pending,check,NET30,,,2022-10-27,2022-10-30,invoices.csv,2026-02-10T22:25:28.068809
INV-4B3E34D5,VND-001,INV-TECHFLOW-2023-00741,2023-05-02,2023-05-02,2023-05-26,,347521.12,0.21,72979.44,112.83,420613.39,0.0,420613.39,TechFlow Electronics,USD,paid,wire_transfer,NET30,procurement@company.com,,2023-05-02,2023-05-20,invoices.csv,2026-02-10T22:25:28.068809
INV-11EED1B3,VND-001,INV-TECHFLOW-2022-00539,2024-12-07,2024-07-12,,PO-155931,378774.04,0.08,30301.92,0.0,374354.0,34721.96,409075.96,TechFlow Electronics,USD,overdue,,NET30,procurement@company.com,,2024-12-07,2024-12-27,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE8C9A9,VND-004,INV-AUSSPORT-2024-00609,2024-12-04,2024-12-04,2024-12-17,PO-706530,49302.200000000004,0.21,10353.46,198.58,59854.24,0.0,59854.24,Aussie Sports Gear,AUD,paid,credit_card,NET30,procurement@company.com,,2024-12-04,2025-01-15,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,VND-002,INV-GLOBGAD-2024-00610,2023-11-21,2023-11-21,2023-12-19,PO-275235,345632.37,0.05,17281.62,491.87,218081.58,145324.28,363405.86,Global Gadgets Ltd,USD,partial,credit_card,NET45,,,2023-11-21,2023-11-23,invoices.csv,2026-02-10T22:25:28.068809
INV-7A5817CC,VND-002,INV-GLOBGAD-2023-00221,2024-01-13,2024-01-13,2024-03-17,PO-754800,8980.440000000002,0.1,898.04,274.56,10153.04,0.0,10153.04,Global Gadgets Ltd,USD,paid,wire_transfer,NET45,,,2024-01-13,2024-03-01,invoices.csv,2026-02-10T22:25:28.068809
INV-F261A2B4,VND-001,INV-TECHFLOW-2022-00085,2022-04-15,2022-04-15,,PO-639417,508162.69000000006,0.0,0.0,0.0,390789.4,117373.29,508162.69,TechFlow Electronics,USD,disputed,wire_transfer,NET30,jane.smith@company.com,Rush order,2022-04-15,2022-04-23,invoices.csv,2026-02-10T22:25:28.068809
INV-6C1EDDAA,VND-004,INV-AUSSPORT-2023-00228,2022-06-07,2022-07-06,,PO-136645,114000.79999999999,0.05,5700.04,0.0,93249.42,26451.42,119700.84,Aussie Sports Gear,AUD,overdue,check,NET30,procurement@company.com,,2022-06-07,2022-06-23,invoices.csv,2026-02-10T22:25:28.068809
INV-84C3E260,VND-006,INV-BOOKWRLD-2022-00661,2024-03-20,2024-03-20,2024-04-22,PO-275728,132813.11000000002,0.0,0.0,67.3,103745.02,29135.39,132880.41,BookWorld Publishing,GBP,partial,credit_card,NET15,procurement@company.com,,2024-03-20,2024-04-14,invoices.csv,2026-02-10T22:25:28.068809
INV-014FA67A,VND-007,INV-MAPLETOY-2022-00088,2023-01-05,2023-05-01,,,724530.3999999999,0.1,72453.04,0.0,734818.95,62164.49,796983.44,MapleCraft Toys,CAD,disputed,wire_transfer,NET30,john.doe@company.com,,2023-05-01,2023-05-12,invoices.csv,2026-02-10T22:25:28.068809
INV-A0CF1224,VND-002,INV-GLOBGAD-2023-00200,2023-08-20,2023-08-20,2023-08-29,PO-815231,-58401.870000000024,0.0,-0.0,0.0,-58401.87,0.0,-58401.87,Global Gadgets Ltd,USD,paid,check,NET45,,,2023-08-20,2023-09-07,invoices.csv,2026-02-10T22:25:28.068809
INV-9DC1A935,VND-005,INV-FASHITA-2024-00691,2022-01-19,2022-01-19,2022-02-27,PO-742898,55493.25,0.07,3884.53,4.98,20289.1,39093.66,59382.76,FashionFirst Italia,EUR,partial,credit_card,NET30,jane.smith@company.com,,2022-01-19,2022-01-19,invoices.csv,2026-02-10T22:25:28.068809
INV-4E663C5B,VND-006,INV-BOOKWRLD-2023-00649,2023-05-01,2023-05-01,,PO-573084,143381.21,0.2,28676.24,2.84,0.0,172060.29,172060.29,BookWorld Publishing,GBP,pending,wire_transfer,NET15,,,2023-05-01,2023-05-30,invoices.csv,2026-02-10T22:25:28.068809
INV-456E808E,VND-007,INV-MAPLETOY-2024-00368,2022-06-03,2022-03-06,,PO-490413,15336.560000000001,0.07,1073.56,392.93,2604.73,13413.43,16018.16,MapleCraft Toys,CAD,disputed,ach,NET30,jane.smith@company.com,,2022-03-06,2022-04-17,invoices.csv,2026-02-10T22:25:28.068809
INV-0932EBC5,VND-001,INV-TECHFLOW-2024-00464,2022-10-21,2022-10-21,2022-11-16,PO-122013,69089.18,0.07,4836.24,162.8,74088.22,0.0,74088.22,TechFlow Electronics,USD,paid,check,NET30,jane.smith@company.com,,2022-10-21,2022-12-10,invoices.csv,2026-02-10T22:25:28.068809
INV-13DA4594,VND-005,INV-FASHITA-2023-00702,2023-03-22,2023-03-22,2023-03-28,PO-695240,148308.64,0.2,29661.73,286.25,178256.62,0.0,178256.62,FashionFirst Italia,EUR,paid,check,NET30,john.doe@company.com,,2023-03-22,2023-04-14,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,VND-001,INV-TECHFLOW-2022-00594,2022-12-17,2022-12-17,,PO-489906,299484.21,0.21,62891.68,298.83,152964.31,209710.41,362674.72,TechFlow Electronics,USD,overdue,ach,NET30,procurement@company.com,,2022-12-17,2023-01-25,invoices.csv,2026-02-10T22:25:28.068809
INV-3A8F3F43,VND-005,INV-FASHITA-2022-00011,2023-07-27,2023-07-27,2023-09-02,PO-760801,687225.4500000001,0.1,68722.55,469.19,756417.19,0.0,756417.19,FashionFirst Italia,EUR,paid,check,NET30,jane.smith@company.com,Quality inspection required,2023-07-27,2023-08-08,invoices.csv,2026-02-10T22:25:28.068809
INV-53567689,VND-005,INV-FASHITA-2022-00216,2023-04-01,2023-04-01,2023-04-19,PO-325602,383936.28,0.0,0.0,397.78,384334.06,0.0,384334.06,FashionFirst Italia,EUR,paid,wire_transfer,NET30,john.doe@company.com,,2023-04-01,2023-04-23,invoices.csv,2026-02-10T22:25:28.068809
INV-75DDE238,VND-003,INV-NORDHOME-2024-00289,2022-04-08,2022-04-08,,PO-784951,41243.31,0.21,8661.1,0.0,0.0,49904.41,49904.41,Nordic Home Essentials,EUR,pending,check,NET30,john.doe@company.com,,2022-04-08,2022-05-11,invoices.csv,2026-02-10T22:25:28.068809
INV-E165ED87,VND-002,INV-GLOBGAD-2022-00120,2022-02-13,2022-02-13,2022-04-06,PO-412970,107281.0,0.21,22529.01,211.19,44595.56,85425.64,130021.2,Global Gadgets Ltd,US DOLLARS,partial,check,NET45,john.doe@company.com,,2022-02-13,2022-03-17,invoices.csv,2026-02-10T22:25:28.068809
INV-A4D31F79,VND-008,INV-BEAUTYBL-2022-00347,2023-01-24,2023-01-24,,PO-505737,331528.48,0.1,33152.85,0.0,0.0,364681.33,364681.33,BeautyBliss Cosmetics,EUR,pending,wire_transfer,NET30,jane.smith@company.com,Quality inspection required,2023-01-24,2023-03-04,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,VND-001,INV-TECHFLOW-2022-00490,2022-07-14,2022-07-14,,PO-572184,295123.74,0.21,61975.99,177.73,37035.32,320242.14,357277.46,TechFlow Electronics,USD,overdue,ach,NET30,procurement@company.com,,2022-07-14,2022-08-21,invoices.csv,2026-02-10T22:25:28.068809
INV-C221BCBD,VND-007,INV-MAPLETOY-2023-00319,2022-02-01,2022-02-01,2022-02-26,PO-397399,90393.19,0.0,0.0,79.36,90472.55,0.0,90472.55,MapleCraft Toys,CAD,paid,,NET30,,Damaged items replaced,2022-02-01,2022-02-09,invoices.csv,2026-02-10T22:25:28.068809
INV-6CAFA8AA,VND-001,INV-TECHFLOW-2024-00428,2024-12-26,2024-12-26,,PO-105358,332101.25,0.08,26568.1,0.0,147708.01,210961.34,358669.35,TechFlow Electronics,USD,overdue,wire_transfer,NET30,jane.smith@company.com,,2024-12-26,2025-01-17,invoices.csv,2026-02-10T22:25:28.068809
INV-C65460CF,VND-001,INV-TECHFLOW-2022-00787,2023-11-10,2023-10-11,2023-12-07,PO-246205,627814.31,0.08,50225.14,180.55,678220.0,0.0,678220.0,TechFlow Electronics,USD,paid,,NET30,,,2023-11-10,2023-12-14,invoices.csv,2026-02-10T22:25:28.068809
INV-3AEA1491,VND-003,INV-NORDHOME-2022-00096,2024-05-13,2024-05-13,2024-06-24,PO-295169,358724.82999999996,0.07,25110.74,0.0,383835.57,0.0,383835.57,Nordic Home Essentials,EUR,paid,credit_card,NET30,,,2024-05-13,2024-06-22,invoices.csv,2026-02-10T22:25:28.068809
INV-10AF6CD4,VND-002,INV-GLOBGAD-2022-00227,2024-01-04,2024-04-01,,PO-847736,41391.03,0.0,0.0,0.0,0.0,41391.03,41391.03,Global Gadgets Ltd,USD,pending,wire_transfer,NET45,,,2024-04-01,2024-05-06,invoices.csv,2026-02-10T22:25:28.068809
INV-B61F1A78,VND-006,INV-BOOKWRLD-2022-00704,2024-08-02,2024-08-02,,,193077.59999999998,0.07,13515.43,32.91,86832.71,119793.23,206625.94,BookWorld Publishing,GBP,overdue,ach,NET15,,,2024-08-02,2024-08-31,invoices.csv,2026-02-10T22:25:28.068809
INV-97845F29,VND-003,INV-NORDHOME-2022-00576,2023-11-09,2023-11-09,,PO-898128,271035.54,0.2,54207.11,485.87,268215.43,57513.09,325728.52,Nordic Home Essentials,EUR,disputed,,NET30,,,2023-09-11,2023-09-30,invoices.csv,2026-02-10T22:25:28.068809
INV-C982A53D,VND-003,INV-NORDHOME-2022-00380,2022-12-23,2022-12-23,,PO-505735,180194.37,0.07,12613.61,405.49,0.0,193213.47,193213.47,Nordic Home Essentials,EUR,pending,ach,NET30,procurement@company.com,,2022-12-23,2023-02-20,invoices.csv,2026-02-10T22:25:28.068809
INV-D747395B,VND-007,INV-MAPLETOY-2022-00359,2023-08-18,2023-08-18,2023-09-13,PO-800989,442851.38,0.2,88570.28,0.0,531421.66,0.0,531421.66,MapleCraft Toys,CAD,paid,wire_transfer,NET30,,,2023-08-18,2023-08-19,invoices.csv,2026-02-10T22:25:28.068809
INV-12C9D223,VND-003,INV-NORDHOME-2022-00098,2022-06-09,2022-09-06,2022-10-20,PO-166282,114845.81,0.07,8039.21,330.57,82555.98,40659.61,123215.59,Nordic Home Essentials,EUR,partial,check,NET30,procurement@company.com,,2022-09-06,2022-10-23,invoices.csv,2026-02-10T22:25:28.068809
INV-F2CCED72,VND-007,INV-MAPLETOY-2024-00124,2022-05-06,2022-06-05,,PO-661767,146444.34,0.2,29288.87,43.15,64823.94,110952.42,175776.36,MapleCraft Toys,CAD,disputed,,NET30,,Recurring monthly order,2022-06-05,2022-07-05,invoices.csv,2026-02-10T22:25:28.068809
INV-C1E02794,VND-003,INV-NORDHOME-2022-00257,2022-09-26,2022-09-26,,PO-470240,447711.15,0.07,31339.78,120.06,452640.79,26530.2,479170.99,Nordic Home Essentials,US DOLLARS,disputed,wire_transfer,NET30,john.doe@company.com,,2022-09-26,2022-10-02,invoices.csv,2026-02-10T22:25:28.068809
INV-9F8E403C,VND-002,INV-GLOBGAD-2024-00338,2022-06-17,2022-06-17,,PO-218930,189146.56,0.08,15131.72,289.93,0.0,204568.21,204568.21,Global Gadgets Ltd,USD,pending,ach,NET45,procurement@company.com,,2022-06-17,2022-07-19,invoices.csv,2026-02-10T22:25:28.068809
INV-D8CD1429,VND-008,INV-BEAUTYBL-2023-00128,2022-11-26,2022-11-26,,,9494.65,0.05,474.73,251.08,7216.44,3004.02,10220.46,BeautyBliss Cosmetics,EUR,overdue,wire_transfer,NET30,,,2022-11-26,2023-01-11,invoices.csv,2026-02-10T22:25:28.068809
INV-FAC5A192,VND-003,INV-BOOKWRLD-2024-00045,2024-01-09,2024-01-09,,PO-718645,-16556.15,0.07,-1158.93,372.36,-2471.11,-14871.61,-17342.72,Nordic Home Essentials,EUR,disputed,wire_transfer,NET30,john.doe@company.com,,2024-01-09,2024-02-09,invoices.csv,2026-02-10T22:25:28.068809
INV-51C1BE18,VND-007,INV-MAPLETOY-2024-00253,2024-10-02,2024-02-10,,PO-606235,100868.1,0.07,7060.77,289.67,0.0,108218.54,108218.54,MapleCraft Toys,CAD,pending,ach,NET30,jane.smith@company.com,,2024-10-02,2024-11-07,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,VND-007,INV-MAPLETOY-2024-00605,2022-02-05,2022-05-02,,PO-578595,215176.87,0.1,21517.69,61.95,79655.03,157101.48,236756.51,MapleCraft Toys,CAD,disputed,ach,NET30,procurement@company.com,,2022-02-05,2022-03-10,invoices.csv,2026-02-10T22:25:28.068809
INV-F3AD8A05,VND-008,INV-BEAUTYBL-2024-00689,2023-07-13,2023-07-13,2023-09-11,PO-508414,172400.95,0.07,12068.07,0.0,184469.02,0.0,184469.02,BeautyBliss Cosmetics,EUR,paid,ach,NET30,,,2023-07-13,2023-08-28,invoices.csv,2026-02-10T22:25:28.068809
INV-A1C656AE,VND-002,INV-GLOBGAD-2022-00724,2022-07-08,2022-08-07,2022-09-13,PO-392152,252382.65000000002,0.07,17666.79,377.59,270427.03,0.0,270427.03,Global Gadgets Ltd,USD,paid,,NET45,,,2022-07-08,2022-08-29,invoices.csv,2026-02-10T22:25:28.068809
INV-39A61641,VND-006,INV-BOOKWRLD-2023-00784,2023-01-19,2023-01-19,,PO-997056,170341.35,0.08,13627.31,0.0,116366.47,67602.19,183968.66,BookWorld Publishing,GBP,overdue,,NET15,jane.smith@company.com,,2023-01-19,2023-02-22,invoices.csv,2026-02-10T22:25:28.068809
INV-5AEDBE83,VND-007,INV-MAPLETOY-2022-00597,2023-04-09,2023-09-04,2023-10-05,PO-985112,185141.7,0.2,37028.34,421.48,222591.52,0.0,222591.52,MapleCraft Toys,CAD,paid,wire_transfer,NET30,john.doe@company.com,,2023-09-04,2023-10-22,invoices.csv,2026-02-10T22:25:28.068809
INV-DAD87068,VND-003,INV-NORDHOME-2024-00561,2024-04-25,2024-04-25,2024-06-06,PO-206241,358239.98,0.21,75230.4,261.75,433732.13,0.0,433732.13,Nordic Home Essentials,EUR,paid,check,NET30,john.doe@company.com,,2024-04-25,2024-06-10,invoices.csv,2026-02-10T22:25:28.068809
INV-671A876E,VND-001,INV-TECHFLOW-2022-00538,2023-06-18,2023-06-18,,PO-700635,53609.45,0.08,4288.76,456.95,11105.74,47249.42,58355.16,TechFlow Electronics,USD,disputed,ach,NET30,jane.smith@company.com,,2023-06-18,2023-07-23,invoices.csv,2026-02-10T22:25:28.068809
INV-C7DB3C60,VND-008,INV-BEAUTYBL-2023-00667,2023-07-10,2023-10-07,2023-07-30,PO-243775,325482.83999999997,0.08,26038.63,69.01,351590.48,0.0,351590.48,BeautyBliss Cosmetics,EUR,paid,check,NET30,,,2023-07-10,2023-08-21,invoices.csv,2026-02-10T22:25:28.068809
INV-3B667CA9,VND-007,INV-MAPLETOY-2023-00148,2022-10-21,2022-10-21,,PO-984255,68013.89,0.05,3400.69,0.0,1582.69,69831.89,71414.58,MapleCraft Toys,CAD,overdue,wire_transfer,NET30,,Price negotiated,2022-10-21,2022-11-20,invoices.csv,2026-02-10T22:25:28.068809
INV-C77A8FE9,VND-007,INV-MAPLETOY-2024-00632,2023-05-24,2023-05-24,2023-06-26,PO-111048,329858.95999999996,0.0,0.0,133.0,329991.96,0.0,329991.96,MapleCraft Toys,CAD,paid,ach,NET30,john.doe@company.com,,2023-05-24,2023-05-24,invoices.csv,2026-02-10T22:25:28.068809
INV-33410545,VND-008,INV-BEAUTYBL-2024-00678,2024-01-21,2024-01-21,2024-03-12,PO-665001,597118.92,0.21,125394.97,0.0,722513.89,0.0,722513.89,BeautyBliss Cosmetics,EUR,paid,ach,NET30,,Rush order,2024-01-21,2024-02-22,invoices.csv,2026-02-10T22:25:28.068809
INV-C643C56E,VND-006,INV-BOOKWRLD-2023-00271,2023-07-01,2023-07-01,2023-08-11,PO-350706,157960.55,0.05,7898.03,334.87,166193.45,0.0,166193.45,BookWorld Publishing,GBP,paid,wire_transfer,NET15,jane.smith@company.com,,2023-07-01,2023-07-30,invoices.csv,2026-02-10T22:25:28.068809
INV-E056E924,VND-006,INV-BOOKWRLD-2022-00073,2024-01-22,2024-01-22,,PO-152080,164932.09999999998,0.07,11545.25,0.0,0.0,176477.35,176477.35,BookWorld Publishing,GBP,pending,wire_transfer,NET15,jane.smith@company.com,,2024-01-22,2024-02-25,invoices.csv,2026-02-10T22:25:28.068809
INV-EF4B7DB3,VND-010,INV-DISCONT-2023-00369,2022-12-05,2022-12-05,2023-01-05,PO-624606,157038.47,0.1,15703.85,0.0,172742.32,0.0,172742.32,Discontinued Supplies Inc,USD,paid,wire_transfer,NET60,jane.smith@company.com,Rush order,2022-12-05,2022-12-22,invoices.csv,2026-02-10T22:25:28.068809
INV-4A2A9801,VND-004,INV-AUSSPORT-2022-00596,2024-03-16,2024-03-16,,PO-302265,189601.77000000002,0.05,9480.09,188.3,0.0,199270.16,199270.16,Aussie Sports Gear,AUD,pending,,NET30,jane.smith@company.com,,2024-03-16,2024-03-29,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,VND-001,INV-TECHFLOW-2023-00622,2024-10-30,2024-10-30,2024-11-22,PO-107989,367854.3,0.05,18392.72,0.0,386247.02,0.0,386247.02,TechFlow Electronics,USD,paid,ach,NET30,,,2024-10-30,2024-11-30,invoices.csv,2026-02-10T22:25:28.068809
INV-60BF9088,VND-001,INV-TECHFLOW-2024-00459,2023-12-07,2023-07-12,2023-12-30,PO-303720,170300.97,0.08,13624.08,0.0,183925.05,0.0,183925.05,TechFlow Electronics,USD,paid,credit_card,NET30,procurement@company.com,,2023-12-07,2023-12-08,invoices.csv,2026-02-10T22:25:28.068809
INV-C1132069,VND-006,INV-BOOKWRLD-2023-00208,2024-03-03,2024-03-03,,PO-180088,312930.61,0.07,21905.14,148.04,52721.86,282261.93,334983.79,BookWorld Publishing,GBP,overdue,ach,NET15,john.doe@company.com,,2024-03-03,2024-04-16,invoices.csv,2026-02-10T22:25:28.068809
INV-63C57FA3,VND-008,INV-BEAUTYBL-2022-00307,2023-04-13,2023-04-13,2023-05-29,,233070.13,0.1,23307.01,249.5,256626.64,0.0,256626.64,BeautyBliss Cosmetics,EUR,paid,wire_transfer,NET30,john.doe@company.com,,2023-04-13,2023-05-18,invoices.csv,2026-02-10T22:25:28.068809
INV-67527F6A,VND-001,INV-TECHFLOW-2024-00792,2023-07-17,2023-07-17,,PO-910671,279131.39,0.2,55826.28,205.48,304920.7,30242.45,335163.15,TechFlow Electronics,$,overdue,wire_transfer,NET30,,Price negotiated,2023-07-17,2023-07-29,invoices.csv,2026-02-10T22:25:28.068809
INV-DC53F3AD,VND-005,INV-FASHITA-2023-00753,2022-02-06,2022-06-02,,PO-515414,56610.36,0.08,4528.83,440.92,58638.83,2941.28,61580.11,FashionFirst Italia,EUR,disputed,wire_transfer,NET30,jane.smith@company.com,,2022-02-06,2022-03-05,invoices.csv,2026-02-10T22:25:28.068809
INV-D563F24D,VND-008,INV-AUSSPORT-2024-00015,2024-06-09,2024-06-09,2024-10-11,PO-136482,74077.83,0.1,7407.78,0.0,81485.61,0.0,81485.61,BeautyBliss Cosmetics,EUR,paid,ach,NET30,,,2024-09-06,2024-10-03,invoices.csv,2026-02-10T22:25:28.068809
INV-0C19ACCE,VND-008,INV-BEAUTYBL-2023-00142,2023-06-10,2023-10-06,,PO-941933,49008.759999999995,0.21,10291.84,0.0,39795.33,19505.27,59300.6,BeautyBliss Cosmetics,EUR,disputed,,NET30,,,2023-06-10,2023-08-06,invoices.csv,2026-02-10T22:25:28.068809
INV-4F2D938D,VND-004,INV-AUSSPORT-2022-00225,2023-07-05,2023-05-07,,PO-917511,269330.42000000004,0.0,0.0,147.4,0.0,269477.82,269477.82,Aussie Sports Gear,AUD,pending,credit_card,NET30,jane.smith@company.com,,2023-07-05,2023-08-07,invoices.csv,2026-02-10T22:25:28.068809
